"Year","Name","Position","Round","Pick","College","Conference","Games","Seasons","Height","Weight","X40.Yard","Bench","Broad.Jump","Shuttle","X3.Cone","Vertical","Pass.Att","Pass.Completions","Pass.Yds","Pass.TD","Pass.Int","Passer.Rating","Rush.Att","Rush.Yds","Rush.TD","Rec","Rec.Yds","Rec.TD","Solo.Tackles","Ast.Tackles","Total.Tackles","Tackles.for.Loss","Sacks","Int","Int.Return.Yards","Int.TD","Pass.Deflection","Fumble.Recovery","Fumble.Return.Yards","Fumble.TD","Forced.Fumbles","PRs","PR.Yds","PR.TD","KRs","KR.Yds","KR.TD","XPA","XP.","FGA","FG.","Punts","Punt.Avg"
2011,"Allen Bradford","RB",6,187,"Southern California","Pac-10",52,5,71,242,4.53,28,113,4.39,6.97,29,0,0,0,0,0,0,267,1585,16,14,176,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0
2011,"Niles Brinkley","CB",0,0,"Wisconsin","Big Ten",43,4,69,193,4.54,15,120,0,7.23,33.5,0,0,0,0,0,0,0,0,0,0,0,0,104,22,126,2,0,6,69,0,9,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0
2011,"Vincent Brown","WR",3,82,"Miami (FL)","MWC",44,4,71,187,4.68,12,121,4.25,6.64,33.5,0,0,0,0,0,0,7,34,0,209,3110,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,36,767,0,0,0,0,0,0,0
2011,"Jalil Brown","CB",4,118,"Colorado","Big 12",36,3,73,204,4.52,24,116,4.25,6.85,35.5,0,0,0,0,0,0,0,0,0,0,0,0,108,25,133,4.5,0,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"DeAndre Brown","WR",0,0,"Small","CUSA",30,3,78,233,4.59,20,117,4.33,6.93,29,0,0,0,0,0,0,3,18,0,134,2207,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0
2011,"Curtis Brown","CB",3,95,"Texas","Big 12",52,4,72,185,4.51,10,128,4,6.59,39.5,0,0,0,0,0,0,0,0,0,0,0,0,82,26,108,2.5,0,2,151,1,6,0,0,0,0,0,0,0,14,199,0,0,0,0,0,0,0
2011,"Chykie Brown","CB",5,164,"Texas","Big 12",44,4,71,190,4.49,0,120,4,6.5,36.5,0,0,0,0,0,0,0,0,0,0,0,0,70,28,98,8.5,4,2,15,0,6,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0
2011,"Kendric Burney","CB",0,0,"North Carolina","ACC",44,4,69,186,4.71,14,112,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,158,51,209,17,2,11,358,3,0,0,0,0,0,1,45,0,12,92,0,0,0,0,0,0,0
2011,"Brandon Burton","CB",5,139,"Utah","MWC",37,3,72,190,4.5,18,118,4.07,6.93,32,0,0,0,0,0,0,0,0,0,0,0,0,71,30,101,5,1,3,69,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0
2011,"Mario Butler","CB",0,0,"Georgia Tech","ACC",52,4,72,182,4.65,0,120,4.37,7.09,30.5,0,0,0,0,0,0,0,0,0,0,0,0,102,35,137,10,0,4,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Jordan Cameron","TE",4,102,"Southern California","Pac-10",12,1,77,254,4.53,23,119,4.03,6.82,37.5,0,0,0,0,0,0,1,6,0,16,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Jeff Van Camp","QB",0,0,"Small","Sun Belt",29,4,77,218,4.83,0,114,4.16,6.87,31,544,311,3905,29,16,129.2,98,-177,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Marcus Cannon","OT",5,138,"TCU","MWC",0,0,77,358,5.26,33,105,4.97,8.07,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Gabe Carimi","OT",1,29,"Wisconsin","ACC",0,0,79,314,5.18,29,109,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Roc Carmichael","CB",0,0,"Clemson","ACC",54,4,70,192,4.41,13,116,4.06,6.69,31,0,0,0,0,0,0,0,0,0,0,0,0,75,40,115,6.5,1,10,158,2,3,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0
2011,"James Carpenter","OT",1,25,"Alabama","SEC",0,0,76,321,5.22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Quinton Carter","FS",4,108,"Oklahoma","Big 12",44,4,73,208,4.57,23,121,4.06,7.05,34.5,0,0,0,0,0,0,0,0,0,0,0,0,131,91,222,5.5,0,8,62,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Delone Carter","RB",4,119,"Syracuse","Big East",42,4,69,222,4.54,27,120,4.07,6.92,37,0,0,0,0,0,0,646,3104,24,28,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Chris Carter","OLB",5,162,"Fresno State","WAC",49,4,73,248,4.58,27,114,4.34,6.88,36,0,0,0,0,0,0,0,0,0,0,0,0,116,89,205,38,19.5,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Bruce Carter","OLB",2,40,"North Carolina","ACC",49,4,73,241,4.57,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,69,215,24,9.5,3,162,2,0,0,0,0,0,0,0,0,4,31,0,0,0,0,0,0,0
2011,"Jurrell Casey","DT",3,77,"Southern California","Pac-10",38,3,73,300,5.04,26,101,4.78,7.51,27.5,0,0,0,0,0,0,0,0,0,0,0,0,59,79,138,22,9,1,0,0,1,1,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Shaun Chapas","FB",7,220,"Georgia","SEC",49,4,74,247,4.87,23,116,4.4,7.13,35.5,0,0,0,0,0,0,40,155,3,26,221,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,79,0,0,0,0,0,0,0
2011,"Chimdi Chekwa","CB",4,113,"Ohio State","Big Ten",52,4,72,191,4.38,0,126,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,115,30,145,6,1,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Ugo Chinasa","DE",0,0,"Oklahoma State","Big 12",48,4,77,264,4.63,22,117,4.39,7.07,28,0,0,0,0,0,0,0,0,0,0,0,0,74,31,105,25.5,12.5,2,28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"John Clay","RB",0,0,"Wisconsin","Big Ten",37,3,72,230,4.83,0,111,0,0,29,0,0,0,0,0,0,629,3413,41,11,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Charles Clay","FB",6,174,"Small","CUSA",52,4,75,245,4.69,18,118,4.15,7.07,33.5,0,0,0,0,0,0,179,911,10,189,2544,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Adrian Clayborn","DE",1,20,"Iowa","Big Ten",50,4,75,281,4.78,0,113,4.13,7.3,33,0,0,0,0,0,0,0,0,0,0,0,0,73,119,192,37.5,19,0,0,0,5,0,0,0,2,1,19,0,1,53,1,0,0,0,0,0,0
2011,"Randall Cobb","WR",2,64,"Kentucky","SEC",36,3,70,191,4.46,16,115,4.34,7.08,33.5,0,0,0,0,0,0,228,1313,22,144,1661,13,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1081,0,63,619,2,0,0,0,0,0,0
2011,"Ryan Colburn","QB",0,0,"Fresno State","WAC",30,3,75,233,5.12,0,0,4.28,6.84,0,663,412,5334,42,20,144.6,162,248,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Chris Conte","FS",3,93,"California","Pac-10",49,4,74,197,4.52,18,127,4.19,7.01,35.5,0,0,0,0,0,0,0,0,0,0,0,0,99,57,156,4,0,2,0,0,0,0,0,0,0,1,17,1,3,55,0,0,0,0,0,0,0
2011,"Graig Cooper","RB",0,0,"Miami (FL)","ACC",46,4,70,205,4.6,18,114,4.03,6.66,0,0,0,0,0,0,0,465,2383,13,66,402,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,206,1,42,873,0,0,0,0,0,0,0
2011,"Vance Cuff","CB",0,0,"Georgia","SEC",44,4,70,178,4.53,0,120,4.09,6.91,36,0,0,0,0,0,0,0,0,0,0,0,0,41,21,62,2.5,0,1,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Chris Culliver","CB",3,80,"South Carolina","SEC",43,4,72,199,4.36,0,123,4.08,6.88,38.5,0,0,0,0,0,0,0,0,0,0,0,0,106,50,156,10,4,3,43,0,0,0,0,0,0,2,18,0,106,2476,0,0,0,0,0,0,0
2011,"Andy Dalton","QB",2,35,"TCU","MWC",50,4,74,215,4.83,0,106,4.27,6.93,29.5,1317,812,10314,71,30,140.7,413,1611,22,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Wayne Daniels","OLB",0,0,"TCU","MWC",48,5,72,260,5.03,0,106,4.68,7.81,25,0,0,0,0,0,0,0,0,0,0,0,0,51,51,102,24,13,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Marcell Dareus","DT",1,3,"Alabama","SEC",25,2,75,319,4.93,24,0,4.62,7.83,27,0,0,0,0,0,0,0,0,0,0,0,0,39,27,66,20,11,1,28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Mark Dell","WR",0,0,"Michigan State","Big Ten",47,4,72,193,4.54,14,0,0,0,0,0,0,0,0,0,0,2,24,0,133,2136,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0
2011,"Akeem Dent","ILB",3,91,"Georgia","SEC",47,4,73,242,4.73,24,123,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,135,105,240,12.5,4.5,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Noel Devine","RB",0,0,"West Virginia","Big East",51,4,67,179,4.43,24,0,0,0,0,0,0,0,0,0,0,728,4315,29,98,710,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,736,0,0,0,0,0,0,0
2011,"Demarcus Dobbs","DE",0,0,"Georgia","SEC",52,4,74,281,4.87,0,107,4.37,7.22,31,0,0,0,0,0,0,0,0,0,0,0,0,33,45,78,10.5,7.5,2,78,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Ray Dominguez","OG",0,0,"Arkansas","SEC",0,0,76,334,5.45,21,90,4.9,7.74,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Ryan Donahue","P",0,0,"Iowa","Big Ten",51,4,74,193,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,41.9
2011,"Tandon Doss","WR",4,123,"Indiana","Big Ten",31,3,74,201,4.62,14,0,0,0,0,0,0,0,0,0,0,42,290,2,154,1854,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,93,0,66,1549,0,0,0,0,0,0,0
2011,"Ras-I Dowling","CB",2,33,"Virginia","ACC",40,4,73,198,4.4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,45,160,7.5,1,8,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Shaun Draughn","RB",0,0,"North Carolina","ACC",47,4,71,213,4.73,21,118,4.2,7.15,34,0,0,0,0,0,0,451,2070,10,50,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,0,0,0
2011,"Demarcus Van Dyke","CB",3,81,"Miami (FL)","ACC",50,4,73,176,4.28,5,121,4.09,6.97,33.5,0,0,0,0,0,0,0,0,0,0,0,0,56,23,79,4,0,3,69,0,1,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0
2011,"Ricky Elmore","DE",6,197,"Arizona","Pac-10",51,4,76,255,4.88,26,106,4.32,7.25,31.5,0,0,0,0,0,0,0,0,0,0,0,0,76,52,128,33.5,25.5,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2011,"Nathan Enderle","QB",5,160,"Small","WAC",46,4,76,240,5.12,0,102,4.46,7.13,25.5,1427,779,10084,74,60,122.7,228,-349,3,1,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Darren Evans","RB",0,0,"Virginia Tech","ACC",28,2,72,227,4.56,26,111,4.46,6.96,35,0,0,0,0,0,0,438,2119,22,26,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Nick Fairley","DT",1,13,"Auburn","SEC",27,2,76,291,4.84,0,113,4.56,7.14,31,0,0,0,0,0,0,0,0,0,0,0,0,50,38,88,27.5,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Mario Fannin","RB",0,0,"Auburn","SEC",51,4,70,231,4.37,21,115,4.21,6.99,37.5,0,0,0,0,0,0,233,1366,11,97,985,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,44,944,0,0,0,0,0,0,0
2011,"Kai Forbath","K",0,0,"UCLA","Pac-10",50,4,71,197,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,98.1,101,84.2,0,0
2011,"Reid Forrest","P",0,0,"Small","Pac-10",46,4,72,189,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,42.7
2011,"Mason Foster","OLB",3,84,"Washington","Pac-10",50,4,73,245,4.75,22,110,4.45,7.14,31,0,0,0,0,0,0,0,0,0,0,0,0,243,135,378,38.5,10.5,4,109,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Orlando Franklin","OT",2,46,"Miami (FL)","ACC",0,0,77,316,5.11,26,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Sione Fua","DT",3,97,"Stanford","Pac-10",50,4,73,308,5.28,30,101,4.54,7.54,24,0,0,0,0,0,0,0,0,0,0,0,0,37,43,80,16,9,0,0,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0
2011,"Brandon Fusco","C",6,172,"Small","Unknown",0,0,76,306,5.18,26,108,4.43,7.29,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Blaine Gabbert","QB",1,10,"Missouri","Big 12",31,3,76,234,4.61,0,120,4.26,6.84,33.5,933,568,6822,40,18,132.6,221,458,8,1,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Charlie Gantt","TE",0,0,"Michigan State","Big Ten",39,3,76,252,4.85,27,112,4.4,7.15,30.5,0,0,0,0,0,0,0,0,0,65,951,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Marcus Gilbert","OT",2,63,"Florida","SEC",0,0,78,330,5.41,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Marcus Gilchrist","CB",2,50,"Clemson","ACC",53,4,70,195,4.45,26,119,4.12,6.81,38.5,0,0,0,0,0,0,0,0,0,0,0,0,110,81,191,5.5,1,1,0,0,0,0,0,0,0,27,261,0,32,804,0,0,0,0,0,0,0
2011,"DeJon Gomes","SS",5,146,"Nebraska","Big 12",27,2,71,208,4.5,13,110,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,81,64,145,6,1,7,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Cameron Graham","TE",0,0,"Louisville","Big East",25,2,75,244,5,18,105,4.51,7.19,31,0,0,0,0,0,0,0,0,0,67,793,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0
2011,"John Graves","DT",0,0,"Virginia Tech","ACC",54,4,75,286,5.09,29,114,4.49,7.49,28.5,0,0,0,0,0,0,0,0,0,0,0,0,41,48,89,13.5,2.5,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Virgil Green","TE",7,204,"Nevada","WAC",40,3,75,249,4.54,23,130,4.4,6.9,42.5,0,0,0,0,0,0,7,53,0,72,939,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Alex Green","RB",3,96,"Small","WAC",27,2,72,225,4.45,20,114,4.15,6.91,34,0,0,0,0,0,0,232,1652,20,38,461,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0
2011,"A.J. Green","WR",1,4,"Georgia","SEC",32,3,76,211,4.48,18,126,4.21,6.91,34.5,0,0,0,0,0,0,7,105,0,166,2619,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0
2011,"Tori Gurley","WR",0,0,"South Carolina","SEC",27,2,76,216,4.53,15,118,4.25,7.05,33.5,0,0,0,0,0,0,1,5,0,75,905,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Lawrence Guy","DT",7,233,"Arizona State","Pac-10",35,3,76,305,4.96,28,0,4.43,7.6,29,0,0,0,0,0,0,0,0,0,0,0,0,51,71,122,23,8,0,0,0,2,2,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Eric Hagg","FS",7,248,"Nebraska","Big 12",48,4,73,209,4.62,18,121,4.19,6.73,34.5,0,0,0,0,0,0,0,0,0,0,0,0,100,30,130,14,4,6,37,0,7,1,3,0,1,0,0,0,1,95,1,0,0,0,0,0,0
2011,"Chris Hairston","OT",4,122,"Clemson","ACC",0,0,78,326,5.38,33,96,4.7,7.9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Jamel Hamler","WR",0,0,"Fresno State","WAC",36,3,73,193,4.59,4,112,4.18,7.16,32,0,0,0,0,0,0,1,-1,0,96,1395,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0
2011,"Leonard Hankerson","WR",3,79,"Miami (FL)","ACC",42,4,73,209,4.4,14,117,4.21,6.94,36,0,0,0,0,0,0,0,0,0,134,2160,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Daniel Hardy","TE",7,238,"Small","WAC",27,3,76,249,4.78,18,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1364,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Jamie Harper","RB",4,130,"Clemson","ACC",39,3,71,233,4.53,24,120,4.39,7.16,36.5,0,0,0,0,0,0,311,1311,12,50,398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,70,0,0,0,0,0,0,0
2011,"Dwayne Harris","WR",6,176,"Small","CUSA",50,4,70,203,4.53,10,111,4.21,6.77,34,0,0,0,0,0,0,86,526,6,268,3001,20,0,0,0,0,0,0,0,0,0,0,0,0,0,51,479,0,102,2374,3,0,0,0,0,0,0
2011,"Brandon Harris","CB",2,60,"Miami (FL)","ACC",39,3,69,191,4.46,13,113,4.12,6.77,35.5,0,0,0,0,0,0,0,0,0,0,0,0,92,41,133,10,2,4,35,0,0,0,0,0,0,0,0,0,15,337,0,0,0,0,0,0,0
2011,"Stanley Havili","FB",7,240,"Southern California","Pac-10",52,5,72,227,4.64,0,0,0,0,0,0,0,0,0,0,0,81,509,3,116,1290,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Roy Helu","RB",4,105,"Nebraska","Big 12",0,0,71,219,4.4,11,119,4.01,6.67,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Alex Henery","K",4,120,"Nebraska","Big 12",53,4,73,177,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,99.5,76,89.5,147,42.2
2011,"Ricky Henry","OG",0,0,"Nebraska","Big 12",0,0,75,308,5.68,20,90,4.68,7.98,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Chas Henry","P",0,0,"Florida","SEC",54,4,75,219,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,96.6,11,63.6,165,43
2011,"Mark Herzlich","OLB",0,0,"Boston College","ACC",54,4,76,244,4.91,29,112,4.46,7.32,32.5,0,0,0,0,0,0,0,0,0,0,0,0,218,96,314,31.5,5,12,139,2,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0
2011,"Cameron Heyward","DE",1,31,"Ohio State","Big Ten",52,4,77,294,4.95,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,80,83,163,37.5,15.5,1,80,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Will Hill","FS",0,0,"Florida","SEC",38,3,73,202,4.64,0,123,4.19,0,31,0,0,0,0,0,0,0,0,0,0,0,0,94,50,144,4,1.5,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Jermale Hines","SS",5,158,"Ohio State","Big Ten",44,4,73,219,4.59,19,0,4.21,6.9,31,0,0,0,0,0,0,0,0,0,0,0,0,89,68,157,7.5,1.5,3,71,1,3,1,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,"Brandon Hogan","CB",4,98,"West Virginia","Big East",44,4,70,192,4.43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,60,171,2.5,0.5,7,156,0,0,0,0,0,0,8,154,0,22,196,0,0,0,0,0,0,0
2011,"Doug Hogue","OLB",5,157,"Syracuse","Big East",45,4,74,235,4.62,18,121,4.57,7.09,36,0,0,0,0,0,0,0,0,0,0,0,0,109,60,169,26.5,12.5,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Ross Homan","OLB",6,200,"Ohio State","Big Ten",54,5,73,240,4.66,32,111,4.34,7.21,35.5,0,0,0,0,0,0,0,0,0,0,0,0,155,132,287,17,5,7,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Davon House","CB",4,131,"Small","WAC",49,4,72,200,4.44,14,109,4.12,6.65,33.5,0,0,0,0,0,0,0,0,0,0,0,0,122,80,202,4,0,11,319,3,0,0,38,1,0,0,0,0,4,94,0,0,0,0,0,0,0
2011,"Rob Housler","TE",3,69,"Small","Sun Belt",49,4,77,248,4.46,22,117,4.21,6.9,37,0,0,0,0,0,0,5,108,1,78,1228,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0
2011,"Justin Houston","OLB",3,70,"Georgia","SEC",36,3,75,270,4.62,30,125,4.37,6.95,36.5,0,0,0,0,0,0,0,0,0,0,0,0,72,53,125,38,20,1,4,0,3,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Rodney Hudson","C",2,55,"Florida State","American",0,0,74,299,5.27,27,95,4.96,8.03,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Kendall Hunter","RB",4,115,"Oklahoma State","Big 12",46,4,67,199,4.46,24,122,4.21,6.74,35,0,0,0,0,0,0,708,4181,37,63,519,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,140,0,0,0,0,0,0,0
2011,"Jeremiha Hunter","OLB",0,0,"Iowa","Big Ten",46,4,72,239,4.77,20,116,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,86,181,267,9,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Henry Hynoski","FB",0,0,"Pittsburgh","Big East",31,3,72,257,5.06,24,111,0,0,30.5,0,0,0,0,0,0,37,143,1,40,283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0
2011,"Mark Ingram","RB",1,28,"Alabama","SEC",39,3,69,215,4.62,21,118,4.62,7.13,31.5,0,0,0,0,0,0,572,3261,42,60,670,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0
2011,"Nate Irving","ILB",3,67,"North Carolina State","ACC",34,3,73,240,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,98,214,40,9,4,83,1,6,0,0,0,3,0,0,0,2,30,0,0,0,0,0,0,0
2011,"Andrew Jackson","OG",7,210,"Fresno State","WAC",0,0,77,299,5.27,25,98,4.65,7.55,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Jaiquawn Jarrett","FS",2,54,"Temple","MAC",49,4,72,198,4.62,14,113,4.14,6.95,30,0,0,0,0,0,0,0,0,0,0,0,0,174,125,299,6.5,0,9,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Josh Jasper","K",0,0,"LSU","SEC",53,4,70,174,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,98.7,56,83.9,41,39.8
2011,"Jarvis Jenkins","DT",2,41,"Clemson","ACC",49,4,76,310,5.03,17,98,4.83,7.42,26.5,0,0,0,0,0,0,0,0,0,0,0,0,59,56,115,24.5,4.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Jerrel Jernigan","WR",3,83,"Small","Sun Belt",50,4,69,185,4.46,11,124,4.25,7.07,37.5,0,0,0,0,0,0,132,892,5,262,3128,18,0,0,0,0,0,0,0,0,0,0,0,0,0,29,372,1,67,1580,1,0,0,0,0,0,0
